PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
2442_01,Europa,False,C303,TRAPPIST-1e,42.0,True,659.0,659.0,659.0,659.0,659.0,Guest 2442,0
2443_01,Mars,False,G363,PSO J318.5-22,43.0,False,2532.9,2532.9,2532.9,2532.9,2532.9,Guest 2443,0
2444_01,Earth,True,A438,55 Cancri e,47.0,True,88.6,88.6,88.6,88.6,88.6,Guest 2444,1
2445_01,Europa,False,B840,PSO J318.5-22,19.0,False,593.6,593.6,593.6,593.6,593.6,Guest 2445,0
2446_01,Mars,False,A430,TRAPPIST-1e,42.0,False,1844.7,1844.7,1844.7,1844.7,1844.7,Guest 2446,0
2447_01,Europa,True,C645,55 Cancri e,9.0,False,1113.4,1113.4,1113.4,1113.4,1113.4,Guest 2447,0
2448_01,Europa,True,G166,PSO J318.5-22,32.0,True,2.6,2.6,2.6,2.6,2.6,Guest 2448,0
2449_01,Earth,True,G367,PSO J318.5-22,17.0,True,67.6,67.6,67.6,67.6,67.6,Guest 2449,0
2450_01,Mars,False,C931,TRAPPIST-1e,9.0,True,491.2,491.2,491.2,491.2,491.2,Guest 2450,0
2451_01,Earth,False,D174,PSO J318.5-22,41.0,True,14.2,14.2,14.2,14.2,14.2,Guest 2451,0
2452_01,Mars,False,F110,55 Cancri e,30.0,False,2503.5,2503.5,2503.5,2503.5,2503.5,Guest 2452,0
2453_01,Europa,True,E74,55 Cancri e,42.0,False,1000.4,1000.4,1000.4,1000.4,1000.4,Guest 2453,0
2454_01,Europa,False,E3,TRAPPIST-1e,11.0,False,117.7,117.7,117.7,117.7,117.7,Guest 2454,0
2455_01,Europa,True,E147,TRAPPIST-1e,16.0,True,260.5,260.5,260.5,260.5,260.5,Guest 2455,0
2456_01,Earth,True,A87,55 Cancri e,29.0,False,456.5,456.5,456.5,456.5,456.5,Guest 2456,1
2457_01,Mars,True,E168,55 Cancri e,22.0,False,1433.6,1433.6,1433.6,1433.6,1433.6,Guest 2457,0
2458_01,Europa,False,B409,55 Cancri e,31.0,False,459.3,459.3,459.3,459.3,459.3,Guest 2458,0
2459_01,Europa,True,A702,TRAPPIST-1e,23.0,False,368.3,368.3,368.3,368.3,368.3,Guest 2459,0
2460_01,Europa,False,A816,TRAPPIST-1e,26.0,True,1425.7,1425.7,1425.7,1425.7,1425.7,Guest 2460,0
2461_01,Earth,False,F572,PSO J318.5-22,16.0,True,616.9,616.9,616.9,616.9,616.9,Guest 2461,0
2462_01,Mars,True,F101,TRAPPIST-1e,45.0,False,1152.2,1152.2,1152.2,1152.2,1152.2,Guest 2462,0
2463_01,Europa,False,D822,PSO J318.5-22,26.0,True,703.2,703.2,703.2,703.2,703.2,Guest 2463,0
2464_01,Earth,True,F663,TRAPPIST-1e,16.0,True,2658.2,2658.2,2658.2,2658.2,2658.2,Guest 2464,0
2465_01,Europa,False,A829,TRAPPIST-1e,38.0,True,123.3,123.3,123.3,123.3,123.3,Guest 2465,0
2466_01,Earth,True,C756,TRAPPIST-1e,36.0,True,1610.9,1610.9,1610.9,1610.9,1610.9,Guest 2466,0
2467_01,Earth,True,A202,PSO J318.5-22,33.0,True,1029.4,1029.4,1029.4,1029.4,1029.4,Guest 2467,0
2468_01,Europa,True,E966,55 Cancri e,33.0,True,2599.6,2599.6,2599.6,2599.6,2599.6,Guest 2468,0
2469_01,Earth,False,E782,TRAPPIST-1e,25.0,False,402.2,402.2,402.2,402.2,402.2,Guest 2469,0
2470_01,Earth,True,B325,PSO J318.5-22,28.0,False,5444.1,5444.1,5444.1,5444.1,5444.1,Guest 2470,0
2471_01,Earth,True,E771,PSO J318.5-22,4.0,True,102.5,102.5,102.5,102.5,102.5,Guest 2471,0
2472_01,Earth,False,G422,55 Cancri e,11.0,False,317.5,317.5,317.5,317.5,317.5,Guest 2472,0
2473_01,Europa,False,F104,TRAPPIST-1e,15.0,False,644.1,644.1,644.1,644.1,644.1,Guest 2473,0
2474_01,Europa,False,D631,PSO J318.5-22,33.0,False,1071.7,1071.7,1071.7,1071.7,1071.7,Guest 2474,0
2475_01,Earth,False,A993,55 Cancri e,45.0,True,39.9,39.9,39.9,39.9,39.9,Guest 2475,0
2476_01,Mars,True,F664,PSO J318.5-22,28.0,True,3070.4,3070.4,3070.4,3070.4,3070.4,Guest 2476,0
2477_01,Mars,False,G917,PSO J318.5-22,27.0,True,901.0,901.0,901.0,901.0,901.0,Guest 2477,0
2478_01,Europa,False,F198,TRAPPIST-1e,43.0,False,335.0,335.0,335.0,335.0,335.0,Guest 2478,0
2479_01,Europa,False,F503,55 Cancri e,26.0,False,736.5,736.5,736.5,736.5,736.5,Guest 2479,0
2480_01,Europa,False,G301,TRAPPIST-1e,38.0,True,192.4,192.4,192.4,192.4,192.4,Guest 2480,0
2481_01,Earth,False,E942,55 Cancri e,35.0,True,684.5,684.5,684.5,684.5,684.5,Guest 2481,0
2482_01,Earth,False,G150,55 Cancri e,14.0,False,296.8,296.8,296.8,296.8,296.8,Guest 2482,0
2483_01,Europa,False,A26,PSO J318.5-22,34.0,True,125.4,125.4,125.4,125.4,125.4,Guest 2483,0
2484_01,Earth,False,C534,55 Cancri e,32.0,True,741.3,741.3,741.3,741.3,741.3,Guest 2484,0
2485_01,Mars,False,E416,TRAPPIST-1e,16.0,True,1633.0,1633.0,1633.0,1633.0,1633.0,Guest 2485,0
2486_01,Mars,True,G213,PSO J318.5-22,18.0,True,317.9,317.9,317.9,317.9,317.9,Guest 2486,0
2487_01,Mars,True,D924,55 Cancri e,15.0,True,606.4,606.4,606.4,606.4,606.4,Guest 2487,0
2488_01,Earth,False,D290,55 Cancri e,46.0,True,1438.0,1438.0,1438.0,1438.0,1438.0,Guest 2488,0
2489_01,Earth,False,B236,55 Cancri e,55.0,False,2456.6,2456.6,2456.6,2456.6,2456.6,Guest 2489,0
2490_01,Mars,True,C677,55 Cancri e,38.0,True,1121.7,1121.7,1121.7,1121.7,1121.7,Guest 2490,0
2491_01,Earth,True,D972,TRAPPIST-1e,49.0,True,1307.7,1307.7,1307.7,1307.7,1307.7,Guest 2491,0
2492_01,Europa,True,D418,TRAPPIST-1e,14.0,True,1360.5,1360.5,1360.5,1360.5,1360.5,Guest 2492,0
2493_01,Europa,True,B759,TRAPPIST-1e,47.0,True,516.4,516.4,516.4,516.4,516.4,Guest 2493,0
2494_01,Mars,False,C56,TRAPPIST-1e,54.0,True,102.2,102.2,102.2,102.2,102.2,Guest 2494,0
2495_01,Europa,True,F843,PSO J318.5-22,49.0,False,1945.6,1945.6,1945.6,1945.6,1945.6,Guest 2495,0
2496_01,Mars,False,F538,55 Cancri e,19.0,True,1502.9,1502.9,1502.9,1502.9,1502.9,Guest 2496,0
2497_01,Europa,False,A648,TRAPPIST-1e,43.0,False,939.2,939.2,939.2,939.2,939.2,Guest 2497,0
2498_01,Earth,False,A467,55 Cancri e,29.0,False,1003.7,1003.7,1003.7,1003.7,1003.7,Guest 2498,0
2499_01,Mars,False,D17,55 Cancri e,43.0,False,111.0,111.0,111.0,111.0,111.0,Guest 2499,0
2500_01,Earth,True,D387,55 Cancri e,22.0,False,105.9,105.9,105.9,105.9,105.9,Guest 2500,0
2501_01,Earth,False,D162,PSO J318.5-22,30.0,False,195.3,195.3,195.3,195.3,195.3,Guest 2501,0
2502_01,Europa,False,D180,PSO J318.5-22,23.0,False,150.7,150.7,150.7,150.7,150.7,Guest 2502,0
2503_01,Europa,True,E832,PSO J318.5-22,36.0,False,175.0,175.0,175.0,175.0,175.0,Guest 2503,0
2504_01,Earth,False,C347,TRAPPIST-1e,29.0,False,1281.5,1281.5,1281.5,1281.5,1281.5,Guest 2504,0
2505_01,Europa,True,D825,PSO J318.5-22,43.0,True,1464.6,1464.6,1464.6,1464.6,1464.6,Guest 2505,0
2506_01,Mars,False,E764,TRAPPIST-1e,40.0,True,1553.7,1553.7,1553.7,1553.7,1553.7,Guest 2506,0
2507_01,Mars,False,C696,TRAPPIST-1e,35.0,True,2269.1,2269.1,2269.1,2269.1,2269.1,Guest 2507,0
2508_01,Earth,True,E478,TRAPPIST-1e,30.0,True,866.1,866.1,866.1,866.1,866.1,Guest 2508,1
2509_01,Europa,True,F67,TRAPPIST-1e,26.0,True,914.4,914.4,914.4,914.4,914.4,Guest 2509,0
2510_01,Europa,True,A817,55 Cancri e,30.0,False,37.7,37.7,37.7,37.7,37.7,Guest 2510,0
2511_01,Europa,True,G28,TRAPPIST-1e,39.0,True,99.3,99.3,99.3,99.3,99.3,Guest 2511,0
2512_01,Earth,True,G382,TRAPPIST-1e,32.0,True,5382.6,5382.6,5382.6,5382.6,5382.6,Guest 2512,0
2513_01,Mars,False,B886,PSO J318.5-22,34.0,True,314.1,314.1,314.1,314.1,314.1,Guest 2513,0
2514_01,Mars,False,G754,55 Cancri e,30.0,True,2021.3,2021.3,2021.3,2021.3,2021.3,Guest 2514,0
2515_01,Mars,False,F581,TRAPPIST-1e,29.0,False,1916.8,1916.8,1916.8,1916.8,1916.8,Guest 2515,0
2516_01,Mars,True,C630,TRAPPIST-1e,22.0,False,843.2,843.2,843.2,843.2,843.2,Guest 2516,0
2517_01,Europa,False,C934,PSO J318.5-22,8.0,False,57.3,57.3,57.3,57.3,57.3,Guest 2517,0
2518_01,Europa,True,D772,55 Cancri e,37.0,True,1039.6,1039.6,1039.6,1039.6,1039.6,Guest 2518,0
2519_01,Earth,False,G542,PSO J318.5-22,37.0,False,1213.6,1213.6,1213.6,1213.6,1213.6,Guest 2519,0
2520_01,Europa,True,D371,PSO J318.5-22,18.0,False,211.2,211.2,211.2,211.2,211.2,Guest 2520,0
2521_01,Mars,True,B112,55 Cancri e,53.0,True,688.7,688.7,688.7,688.7,688.7,Guest 2521,0
2522_01,Europa,True,F831,55 Cancri e,16.0,False,424.3,424.3,424.3,424.3,424.3,Guest 2522,0
2523_01,Europa,False,F793,55 Cancri e,42.0,True,1112.7,1112.7,1112.7,1112.7,1112.7,Guest 2523,0
2524_01,Mars,True,G646,PSO J318.5-22,33.0,False,2863.8,2863.8,2863.8,2863.8,2863.8,Guest 2524,0
2525_01,Europa,True,F893,TRAPPIST-1e,34.0,False,981.3,981.3,981.3,981.3,981.3,Guest 2525,0
2526_01,Earth,True,D30,55 Cancri e,44.0,False,186.4,186.4,186.4,186.4,186.4,Guest 2526,0
2527_01,Earth,False,A102,PSO J318.5-22,41.0,True,218.8,218.8,218.8,218.8,218.8,Guest 2527,0
2528_01,Europa,False,C600,TRAPPIST-1e,30.0,True,344.0,344.0,344.0,344.0,344.0,Guest 2528,0
2529_01,Europa,True,C998,55 Cancri e,17.0,False,2074.7,2074.7,2074.7,2074.7,2074.7,Guest 2529,0
2530_01,Europa,True,C933,TRAPPIST-1e,15.0,True,99.1,99.1,99.1,99.1,99.1,Guest 2530,0
2531_01,Mars,False,F641,55 Cancri e,32.0,False,2197.4,2197.4,2197.4,2197.4,2197.4,Guest 2531,0
2532_01,Earth,False,A108,PSO J318.5-22,49.0,False,2417.6,2417.6,2417.6,2417.6,2417.6,Guest 2532,0
2533_01,Mars,False,F550,TRAPPIST-1e,41.0,True,854.0,854.0,854.0,854.0,854.0,Guest 2533,0
2534_01,Europa,False,A616,55 Cancri e,30.0,False,1067.1,1067.1,1067.1,1067.1,1067.1,Guest 2534,0
2535_01,Earth,False,A780,PSO J318.5-22,34.0,True,358.2,358.2,358.2,358.2,358.2,Guest 2535,0
2536_01,Earth,True,D983,55 Cancri e,38.0,True,1538.5,1538.5,1538.5,1538.5,1538.5,Guest 2536,0
2537_01,Mars,True,E776,TRAPPIST-1e,51.0,True,77.5,77.5,77.5,77.5,77.5,Guest 2537,0
2538_01,Mars,False,A514,55 Cancri e,21.0,False,1644.6,1644.6,1644.6,1644.6,1644.6,Guest 2538,0
2539_01,Mars,False,D752,55 Cancri e,39.0,False,241.1,241.1,241.1,241.1,241.1,Guest 2539,0
2540_01,Mars,False,D354,PSO J318.5-22,33.0,False,656.8,656.8,656.8,656.8,656.8,Guest 2540,0
2541_01,Mars,True,B465,TRAPPIST-1e,21.0,False,4847.7,4847.7,4847.7,4847.7,4847.7,Guest 2541,0
2542_01,Mars,True,C533,TRAPPIST-1e,18.0,True,115.6,115.6,115.6,115.6,115.6,Guest 2542,0
2543_01,Mars,False,B369,PSO J318.5-22,45.0,False,190.4,190.4,190.4,190.4,190.4,Guest 2543,0
2544_01,Europa,False,B980,55 Cancri e,34.0,False,1707.7,1707.7,1707.7,1707.7,1707.7,Guest 2544,0
2545_01,Mars,False,E287,TRAPPIST-1e,28.0,False,1976.4,1976.4,1976.4,1976.4,1976.4,Guest 2545,0
2546_01,Europa,False,F645,PSO J318.5-22,31.0,False,150.0,150.0,150.0,150.0,150.0,Guest 2546,0
2547_01,Mars,False,E232,55 Cancri e,42.0,False,473.4,473.4,473.4,473.4,473.4,Guest 2547,0
2548_01,Mars,True,C997,PSO J318.5-22,31.0,True,997.3,997.3,997.3,997.3,997.3,Guest 2548,0
2549_01,Mars,False,F348,PSO J318.5-22,49.0,True,92.6,92.6,92.6,92.6,92.6,Guest 2549,0
2550_01,Europa,False,C605,55 Cancri e,27.0,False,881.8,881.8,881.8,881.8,881.8,Guest 2550,0
2551_01,Mars,True,E932,PSO J318.5-22,21.0,True,355.1,355.1,355.1,355.1,355.1,Guest 2551,0
2552_01,Mars,True,C684,TRAPPIST-1e,29.0,False,160.1,160.1,160.1,160.1,160.1,Guest 2552,0
2553_01,Mars,False,C581,55 Cancri e,19.0,False,727.6,727.6,727.6,727.6,727.6,Guest 2553,0
2554_01,Mars,True,B77,PSO J318.5-22,26.0,True,338.5,338.5,338.5,338.5,338.5,Guest 2554,0
2555_01,Europa,True,D422,TRAPPIST-1e,45.0,True,1653.7,1653.7,1653.7,1653.7,1653.7,Guest 2555,0
2556_01,Mars,True,C444,55 Cancri e,50.0,True,650.5,650.5,650.5,650.5,650.5,Guest 2556,0
2557_01,Earth,True,A694,TRAPPIST-1e,38.0,True,257.5,257.5,257.5,257.5,257.5,Guest 2557,0
2558_01,Mars,True,C484,55 Cancri e,32.0,False,405.1,405.1,405.1,405.1,405.1,Guest 2558,0
2559_01,Europa,False,F271,55 Cancri e,19.0,False,908.1,908.1,908.1,908.1,908.1,Guest 2559,0
2560_01,Earth,True,F530,TRAPPIST-1e,18.0,True,1596.4,1596.4,1596.4,1596.4,1596.4,Guest 2560,1
2561_01,Earth,True,E378,TRAPPIST-1e,34.0,False,1565.5,1565.5,1565.5,1565.5,1565.5,Guest 2561,1
2562_01,Earth,True,F817,55 Cancri e,32.0,False,470.2,470.2,470.2,470.2,470.2,Guest 2562,0
2563_01,Europa,True,C467,PSO J318.5-22,23.0,True,150.2,150.2,150.2,150.2,150.2,Guest 2563,0
2564_01,Earth,True,A455,55 Cancri e,25.0,True,352.0,352.0,352.0,352.0,352.0,Guest 2564,0
2565_01,Mars,False,A711,55 Cancri e,49.0,False,250.0,250.0,250.0,250.0,250.0,Guest 2565,0
2566_01,Mars,False,A536,PSO J318.5-22,42.0,False,1162.2,1162.2,1162.2,1162.2,1162.2,Guest 2566,0
2567_01,Mars,False,D434,55 Cancri e,31.0,True,181.7,181.7,181.7,181.7,181.7,Guest 2567,0
2568_01,Earth,False,C82,TRAPPIST-1e,33.0,False,850.7,850.7,850.7,850.7,850.7,Guest 2568,0
2569_01,Europa,True,D460,PSO J318.5-22,45.0,False,229.5,229.5,229.5,229.5,229.5,Guest 2569,0
2570_01,Europa,True,A864,55 Cancri e,34.0,False,428.2,428.2,428.2,428.2,428.2,Guest 2570,0
2571_01,Mars,False,F970,PSO J318.5-22,33.0,False,262.7,262.7,262.7,262.7,262.7,Guest 2571,0
2572_01,Europa,True,B853,TRAPPIST-1e,11.0,False,103.2,103.2,103.2,103.2,103.2,Guest 2572,0
2573_01,Earth,False,E107,TRAPPIST-1e,10.0,True,1064.5,1064.5,1064.5,1064.5,1064.5,Guest 2573,0
2574_01,Mars,False,D883,TRAPPIST-1e,7.0,False,366.3,366.3,366.3,366.3,366.3,Guest 2574,0
2575_01,Europa,True,G496,TRAPPIST-1e,3.0,True,1299.2,1299.2,1299.2,1299.2,1299.2,Guest 2575,0
2576_01,Mars,True,B694,55 Cancri e,30.0,True,514.2,514.2,514.2,514.2,514.2,Guest 2576,0
2577_01,Earth,True,B624,TRAPPIST-1e,34.0,True,106.4,106.4,106.4,106.4,106.4,Guest 2577,1
2578_01,Europa,True,D496,PSO J318.5-22,20.0,False,805.5,805.5,805.5,805.5,805.5,Guest 2578,0
2579_01,Europa,True,F211,55 Cancri e,35.0,False,185.5,185.5,185.5,185.5,185.5,Guest 2579,0
2580_01,Mars,False,B359,PSO J318.5-22,35.0,False,758.1,758.1,758.1,758.1,758.1,Guest 2580,0
2581_01,Earth,False,D352,TRAPPIST-1e,29.0,True,1271.2,1271.2,1271.2,1271.2,1271.2,Guest 2581,0
2582_01,Mars,True,C768,55 Cancri e,12.0,True,506.2,506.2,506.2,506.2,506.2,Guest 2582,0
2583_01,Mars,True,B150,PSO J318.5-22,47.0,True,224.6,224.6,224.6,224.6,224.6,Guest 2583,0
2584_01,Mars,False,B67,PSO J318.5-22,47.0,False,126.9,126.9,126.9,126.9,126.9,Guest 2584,0
2585_01,Europa,False,B850,55 Cancri e,23.0,False,352.3,352.3,352.3,352.3,352.3,Guest 2585,0
2586_01,Mars,False,D661,TRAPPIST-1e,53.0,True,867.0,867.0,867.0,867.0,867.0,Guest 2586,0
2587_01,Europa,True,E563,TRAPPIST-1e,31.0,True,1872.5,1872.5,1872.5,1872.5,1872.5,Guest 2587,0
2588_01,Europa,True,G148,TRAPPIST-1e,21.0,False,1895.5,1895.5,1895.5,1895.5,1895.5,Guest 2588,0
2589_01,Europa,True,B126,PSO J318.5-22,25.0,True,767.1,767.1,767.1,767.1,767.1,Guest 2589,0
2590_01,Earth,True,F667,55 Cancri e,8.0,True,242.4,242.4,242.4,242.4,242.4,Guest 2590,0
2591_01,Earth,True,D153,TRAPPIST-1e,26.0,True,614.1,614.1,614.1,614.1,614.1,Guest 2591,0
2592_01,Europa,False,C854,55 Cancri e,11.0,True,487.2,487.2,487.2,487.2,487.2,Guest 2592,0
2593_01,Europa,True,A169,55 Cancri e,44.0,False,921.1,921.1,921.1,921.1,921.1,Guest 2593,0
2594_01,Mars,True,B623,TRAPPIST-1e,34.0,False,1293.5,1293.5,1293.5,1293.5,1293.5,Guest 2594,0
2595_01,Earth,True,D237,TRAPPIST-1e,13.0,False,626.2,626.2,626.2,626.2,626.2,Guest 2595,0
2596_01,Europa,False,F312,PSO J318.5-22,37.0,False,88.9,88.9,88.9,88.9,88.9,Guest 2596,0
2597_01,Earth,False,G325,55 Cancri e,9.0,True,225.1,225.1,225.1,225.1,225.1,Guest 2597,0
2598_01,Mars,False,B24,55 Cancri e,32.0,True,173.0,173.0,173.0,173.0,173.0,Guest 2598,0
2599_01,Mars,False,C419,TRAPPIST-1e,36.0,True,147.5,147.5,147.5,147.5,147.5,Guest 2599,0
2600_01,Europa,True,F865,TRAPPIST-1e,31.0,False,2661.1,2661.1,2661.1,2661.1,2661.1,Guest 2600,0
2601_01,Europa,True,F498,PSO J318.5-22,17.0,False,696.9,696.9,696.9,696.9,696.9,Guest 2601,0
2602_01,Earth,False,B191,TRAPPIST-1e,29.0,False,2157.1,2157.1,2157.1,2157.1,2157.1,Guest 2602,0
2603_01,Europa,False,E518,PSO J318.5-22,28.0,True,242.9,242.9,242.9,242.9,242.9,Guest 2603,0
2604_01,Europa,False,F934,PSO J318.5-22,31.0,False,175.8,175.8,175.8,175.8,175.8,Guest 2604,0
2605_01,Earth,True,A465,PSO J318.5-22,48.0,True,814.9,814.9,814.9,814.9,814.9,Guest 2605,1
2606_01,Earth,True,E482,55 Cancri e,50.0,False,23.2,23.2,23.2,23.2,23.2,Guest 2606,1
2607_01,Mars,True,A771,TRAPPIST-1e,49.0,True,68.3,68.3,68.3,68.3,68.3,Guest 2607,0
2608_01,Mars,True,A67,55 Cancri e,22.0,True,58.1,58.1,58.1,58.1,58.1,Guest 2608,0
2609_01,Earth,True,C313,TRAPPIST-1e,21.0,True,103.7,103.7,103.7,103.7,103.7,Guest 2609,0
2610_01,Europa,True,G395,TRAPPIST-1e,30.0,False,1542.0,1542.0,1542.0,1542.0,1542.0,Guest 2610,0
2611_01,Mars,True,B308,55 Cancri e,35.0,False,1651.6,1651.6,1651.6,1651.6,1651.6,Guest 2611,0
2612_01,Earth,False,A547,55 Cancri e,5.0,True,591.5,591.5,591.5,591.5,591.5,Guest 2612,0
2613_01,Europa,False,E780,55 Cancri e,23.0,True,7.1,7.1,7.1,7.1,7.1,Guest 2613,0
2614_01,Earth,True,E408,55 Cancri e,52.0,False,293.4,293.4,293.4,293.4,293.4,Guest 2614,1
2615_01,Europa,False,C784,55 Cancri e,15.0,True,385.9,385.9,385.9,385.9,385.9,Guest 2615,0
2616_01,Europa,True,D442,TRAPPIST-1e,21.0,False,1011.0,1011.0,1011.0,1011.0,1011.0,Guest 2616,0
2617_01,Earth,False,B894,TRAPPIST-1e,22.0,True,1200.0,1200.0,1200.0,1200.0,1200.0,Guest 2617,0
2618_01,Europa,False,B326,TRAPPIST-1e,36.0,True,356.2,356.2,356.2,356.2,356.2,Guest 2618,0
2619_01,Earth,False,G443,PSO J318.5-22,29.0,True,740.2,740.2,740.2,740.2,740.2,Guest 2619,0
2620_01,Mars,True,C685,TRAPPIST-1e,26.0,False,810.9,810.9,810.9,810.9,810.9,Guest 2620,0
2621_01,Earth,True,A9,PSO J318.5-22,12.0,True,303.0,303.0,303.0,303.0,303.0,Guest 2621,1
2622_01,Earth,False,C885,PSO J318.5-22,37.0,False,63.4,63.4,63.4,63.4,63.4,Guest 2622,0
2623_01,Earth,True,G443,TRAPPIST-1e,30.0,False,716.4,716.4,716.4,716.4,716.4,Guest 2623,1
2624_01,Mars,True,D371,PSO J318.5-22,22.0,True,460.1,460.1,460.1,460.1,460.1,Guest 2624,0
2625_01,Mars,True,B116,TRAPPIST-1e,30.0,False,1173.8,1173.8,1173.8,1173.8,1173.8,Guest 2625,0
2626_01,Earth,True,D97,TRAPPIST-1e,39.0,True,153.4,153.4,153.4,153.4,153.4,Guest 2626,0
2627_01,Earth,True,B472,TRAPPIST-1e,12.0,True,294.6,294.6,294.6,294.6,294.6,Guest 2627,0
2628_01,Mars,True,A818,55 Cancri e,11.0,True,3296.4,3296.4,3296.4,3296.4,3296.4,Guest 2628,0
2629_01,Europa,True,F604,TRAPPIST-1e,18.0,True,11.0,11.0,11.0,11.0,11.0,Guest 2629,0
2630_01,Mars,False,C911,55 Cancri e,20.0,False,419.2,419.2,419.2,419.2,419.2,Guest 2630,0
2631_01,Earth,True,C983,55 Cancri e,1.0,True,1551.0,1551.0,1551.0,1551.0,1551.0,Guest 2631,0
2632_01,Mars,False,C514,PSO J318.5-22,23.0,True,103.4,103.4,103.4,103.4,103.4,Guest 2632,0
2633_01,Earth,True,E193,TRAPPIST-1e,43.0,True,14.0,14.0,14.0,14.0,14.0,Guest 2633,1
2634_01,Mars,True,F942,55 Cancri e,26.0,True,141.2,141.2,141.2,141.2,141.2,Guest 2634,0
2635_01,Mars,True,B221,PSO J318.5-22,42.0,True,192.8,192.8,192.8,192.8,192.8,Guest 2635,0
2636_01,Earth,True,D561,55 Cancri e,1.0,False,1940.6,1940.6,1940.6,1940.6,1940.6,Guest 2636,0
2637_01,Europa,True,E202,55 Cancri e,29.0,True,349.9,349.9,349.9,349.9,349.9,Guest 2637,0
2638_01,Europa,True,F882,55 Cancri e,47.0,True,1615.0,1615.0,1615.0,1615.0,1615.0,Guest 2638,0
2639_01,Earth,False,C767,PSO J318.5-22,49.0,False,286.9,286.9,286.9,286.9,286.9,Guest 2639,0
2640_01,Mars,True,A524,55 Cancri e,24.0,True,904.5,904.5,904.5,904.5,904.5,Guest 2640,0
2641_01,Earth,False,C869,PSO J318.5-22,20.0,True,1547.9,1547.9,1547.9,1547.9,1547.9,Guest 2641,0
2642_01,Europa,True,F684,PSO J318.5-22,35.0,True,14.2,14.2,14.2,14.2,14.2,Guest 2642,0
2643_01,Mars,False,E629,PSO J318.5-22,15.0,True,130.5,130.5,130.5,130.5,130.5,Guest 2643,0
2644_01,Mars,False,F675,55 Cancri e,26.0,True,1923.1,1923.1,1923.1,1923.1,1923.1,Guest 2644,0
2645_01,Earth,True,A891,TRAPPIST-1e,10.0,False,1433.1,1433.1,1433.1,1433.1,1433.1,Guest 2645,0
2646_01,Earth,True,B399,55 Cancri e,31.0,False,462.3,462.3,462.3,462.3,462.3,Guest 2646,0
2647_01,Earth,True,D699,PSO J318.5-22,30.0,True,389.4,389.4,389.4,389.4,389.4,Guest 2647,1
2648_01,Mars,True,C354,55 Cancri e,50.0,True,522.6,522.6,522.6,522.6,522.6,Guest 2648,0
2649_01,Europa,False,E666,PSO J318.5-22,34.0,True,1302.3,1302.3,1302.3,1302.3,1302.3,Guest 2649,0
2650_01,Mars,True,E531,55 Cancri e,22.0,False,417.9,417.9,417.9,417.9,417.9,Guest 2650,0
2651_01,Earth,True,G750,55 Cancri e,29.0,False,2211.4,2211.4,2211.4,2211.4,2211.4,Guest 2651,0
2652_01,Europa,True,F549,PSO J318.5-22,15.0,True,745.8,745.8,745.8,745.8,745.8,Guest 2652,0
2653_01,Mars,False,D495,PSO J318.5-22,30.0,False,1294.6,1294.6,1294.6,1294.6,1294.6,Guest 2653,0
2654_01,Europa,False,B91,PSO J318.5-22,27.0,True,743.2,743.2,743.2,743.2,743.2,Guest 2654,0
2655_01,Earth,False,D50,55 Cancri e,35.0,True,643.1,643.1,643.1,643.1,643.1,Guest 2655,0
2656_01,Earth,True,D858,TRAPPIST-1e,41.0,True,185.7,185.7,185.7,185.7,185.7,Guest 2656,1
2657_01,Earth,True,C451,TRAPPIST-1e,6.0,True,1510.9,1510.9,1510.9,1510.9,1510.9,Guest 2657,0
2658_01,Europa,False,B975,55 Cancri e,34.0,False,587.4,587.4,587.4,587.4,587.4,Guest 2658,0
2659_01,Mars,True,A447,PSO J318.5-22,39.0,True,287.3,287.3,287.3,287.3,287.3,Guest 2659,0
2660_01,Earth,True,E94,55 Cancri e,16.0,False,47.4,47.4,47.4,47.4,47.4,Guest 2660,0
2661_01,Mars,False,D744,55 Cancri e,53.0,False,1393.9,1393.9,1393.9,1393.9,1393.9,Guest 2661,0
2662_01,Europa,False,D319,PSO J318.5-22,21.0,True,2853.0,2853.0,2853.0,2853.0,2853.0,Guest 2662,0
2663_01,Mars,True,F623,PSO J318.5-22,60.0,True,1663.6,1663.6,1663.6,1663.6,1663.6,Guest 2663,0
2664_01,Mars,False,C39,PSO J318.5-22,39.0,True,1621.8,1621.8,1621.8,1621.8,1621.8,Guest 2664,0
2665_01,Mars,True,G894,PSO J318.5-22,42.0,False,2425.9,2425.9,2425.9,2425.9,2425.9,Guest 2665,0
2666_01,Earth,True,D184,TRAPPIST-1e,33.0,True,80.2,80.2,80.2,80.2,80.2,Guest 2666,0
2667_01,Mars,True,F369,TRAPPIST-1e,42.0,True,369.1,369.1,369.1,369.1,369.1,Guest 2667,0
2668_01,Mars,False,A416,55 Cancri e,18.0,False,1036.2,1036.2,1036.2,1036.2,1036.2,Guest 2668,0
2669_01,Earth,True,A531,55 Cancri e,20.0,False,1644.1,1644.1,1644.1,1644.1,1644.1,Guest 2669,0
2670_01,Mars,False,B935,55 Cancri e,6.0,False,787.3,787.3,787.3,787.3,787.3,Guest 2670,0
2671_01,Mars,True,E869,55 Cancri e,37.0,False,72.1,72.1,72.1,72.1,72.1,Guest 2671,0
